WARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:5000
 * Running on http://192.168.198.92:5000
Press CTRL+C to quit
127.0.0.1 - - [18/Sep/2026 22:22:33] "GET /login HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:54] "GET /api/system/status HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:54] "GET /api/v1/announcements HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:54] "GET /api/v1/assignments HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:55] "GET /my-learning HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:55] "GET /static/css/design-system.css HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:34:55] "GET /static/js/app.js HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:34:55] "GET /static/js/sandbox-engine.js HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:34:55] "GET /static/js/offline-store.js HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:34:55] "GET /static/manifest.webmanifest HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:34:55] "GET /api/system/status HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:55] "GET /favicon.ico HTTP/1.1" 204 -
127.0.0.1 - - [19/Sep/2026 00:34:55] "GET /api/system/status HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:55] "GET /api/v1/assignments HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:55] "GET /api/v1/announcements HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:55] "GET /subjects HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:55] "GET /static/js/offline-store.js HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:34:55] "GET /static/css/design-system.css HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:34:55] "GET /static/js/app.js HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:34:55] "GET /static/js/sandbox-engine.js HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:34:55] "GET /static/manifest.webmanifest HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:34:55] "GET /favicon.ico HTTP/1.1" 204 -
127.0.0.1 - - [19/Sep/2026 00:34:55] "GET /api/system/status HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:55] "GET /api/v1/assignments HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:55] "GET /api/system/status HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:55] "GET /api/v1/announcements HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:56] "GET /my-learning HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:56] "GET /static/js/offline-store.js HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:34:56] "GET /static/css/design-system.css HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:34:56] "GET /static/js/app.js HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:34:56] "GET /static/js/sandbox-engine.js HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:34:56] "GET /static/manifest.webmanifest HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:34:56] "GET /favicon.ico HTTP/1.1" 204 -
127.0.0.1 - - [19/Sep/2026 00:34:56] "GET /api/system/status HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:56] "GET /api/v1/assignments HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:56] "GET /api/system/status HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:56] "GET /api/v1/announcements HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:56] "GET /service-worker.js HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:57] "GET /subjects HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:57] "GET /static/js/app.js HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:34:57] "GET /static/css/design-system.css HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:34:57] "GET /static/js/sandbox-engine.js HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:34:57] "GET /static/js/offline-store.js HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:34:57] "GET /static/manifest.webmanifest HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:34:57] "GET /favicon.ico HTTP/1.1" 204 -
127.0.0.1 - - [19/Sep/2026 00:34:57] "GET /api/system/status HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:57] "GET /api/system/status HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:57] "GET /api/v1/assignments HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:57] "GET /api/v1/announcements HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:57] "GET /service-worker.js HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:58] "GET /subjects/mathematics HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:58] "GET /static/css/design-system.css HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:34:58] "GET /static/js/app.js HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:34:58] "GET /static/js/sandbox-engine.js HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:34:58] "GET /static/js/offline-store.js HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:34:58] "GET /api/system/status HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:58] "GET /favicon.ico HTTP/1.1" 204 -
127.0.0.1 - - [19/Sep/2026 00:34:58] "GET /static/manifest.webmanifest HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:34:58] "GET /api/system/status HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:58] "GET /api/v1/assignments HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:58] "GET /api/v1/announcements HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:34:59] "GET /service-worker.js HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:35:09] "GET /home HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:35:09] "GET /static/css/design-system.css HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:35:09] "GET /static/js/sandbox-engine.js HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:35:09] "GET /static/js/app.js HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:35:09] "GET /static/js/offline-store.js HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:35:09] "GET /static/manifest.webmanifest HTTP/1.1" 304 -
127.0.0.1 - - [19/Sep/2026 00:35:09] "GET /favicon.ico HTTP/1.1" 204 -
127.0.0.1 - - [19/Sep/2026 00:35:09] "GET /api/system/status HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:35:09] "GET /api/v1/assignments HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:35:09] "GET /api/system/status HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:35:09] "GET /api/v1/announcements HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:35:09] "GET /api/v1/assignments HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:35:09] "GET /api/v1/announcements HTTP/1.1" 200 -
127.0.0.1 - - [19/Sep/2026 00:35:11] "GET /service-worker.js HTTP/1.1" 200 -
